TV3
-----
Sausis
-----
2009-01-01 - Ketvirtadienis
00.30 “Madagaskaro pingvinų“ išdaigos Lietuvoje. Naujametis koncertas.
01.50 “Likimo ironija, arba Po pirties“. Lyrinė komedija.
05.25 “Svečiuose pas ‘Ambroziją’“.
07:05 Programa
19.15 "Padainuokim!"
20.15 "Peliukas Stiuartas Litlis". Komedija.
21.50 "Beiskrepšis". Komedija.
23.50 "Vampyras Brukline". Komedija.

2009-02-14 - Šeštadienis
6.35 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.30 "Lėlės Bratz".
8.00 "Pirmykštė Žemė".
8.30 "Auklė".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Stebuklingas vaikelis". Drama.
11.40 "Kaip aš tapau Diku". Komedija.
13.20 "Juokingiausi Amerikos namų vaizdeliai. Kvailas Kupidonas".
14.15 "Skuba tik kvailiai". Komedija.
16.20 "Dzin" (k).
17.00 "Valentino diena su Marijonu: Bliamba, juk aš tave myliu!". Koncertas.
18.45 TV3 žinios.
19.05 "Nerealieji. Lietuvos šeimų lyga".
21.00 "Jei tai būtų tiesa". Komedija.
23.00 "Baimė". Trileris.
1.00 "Kalėjimo maištininkės". Drama.

2009-02-15 - Sekmadienis
6.30 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.25 "Lėlės Bratz".
7.55 "Pirmykštė Žemė".
8.25 "Auklė". Komedija.
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Beieškant Rin Tin Tin". Komedija.
11.40 "Antinas Hovardas". Komedija.
13.45 "Juokingiausi Amerikos namų vaizdeliai. Geriausiųjų kova".
15.40 "Jei tai būtų tiesa". Komedija (k).
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Mongolas". Drama.
23.40 "Sėkmės džentelmenai". Komedija.

2009-02-16 - Pirmadienis
6.40 "Basas viršininkas". Komedija.
8.30 "Burtininkai ir milžinai". Animacinis f.
10.05 "Geriausi magų triukai".
11.05 "Gyvatė erelio šešėlyje". Komedija.
13.05 Naujametė "Dzin" pasaka.
14.40 "Stebuklingi batai". Komedija.
16.40 "Iš vabalų gyvenimo". Animacinis f.
18.45 TV3 žinios.
19.00 "Paskutinis tamplierius". Nuotykių f.
22.30 "Panikos kambarys". Trileris.

2009-02-17 - Antradienis
6.55 "Geriausi magų triukai" (k).
7.55 "Ekstremalūs namų pokyčiai".
8.55 "Meilės sūkuryje".
10.00 "Geriausi magų triukai".
11.00 "Puikusis šou" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Hantikas. Sekliai ir paslaptys".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "Liepsnojantis ledas".
18.45 TV3 žinios.
19.15 "Taip arba Ne".
20.15 "Ambrozijos TV".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "CSI kriminalistai".
0.00 "Greičio ruožas".

2009-02-18 - Trečiadienis
6.55 "Hantikas. Sekliai ir paslaptys" (k).
7.25 "Simpsonai" (k).
7.55 "Ekstremalūs namų pokyčiai".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Nerealieji. Lietuvos šeimų lyga" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Hantikas. Sekliai ir paslaptys".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "Liepsnojantis ledas".
18.45 TV3 žinios.
19.15 "Kriminaliniai tyrimai".
20.15 "Skylė sienoj".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Daktaras Hausas".
23.00 "CSI Niujorkas".
0.00 "Greičio ruožas".

2009-02-19 - Ketvirtadienis
6.55 "Hantikas. Sekliai ir paslaptys" (k).
7.25 "Simpsonai" (k).
7.55 "Ekstremalūs namų pokyčiai".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Žmogus-kondoras". Komedija.
12.40 "Linksmasis triušiukas".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Hantikas. Sekliai ir paslaptys".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "Liepsnojantis ledas".
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Greičio ruožas".

2009-02-20 - Penktadienis
6.55 "Hantikas. Sekliai ir paslaptys" (k).
7.25 "Simpsonai" (k).
7.55 "Ekstremalūs namų pokyčiai".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Gepardžiukės". Komedija.
12.40 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "Liepsnojantis ledas".
18.45 TV3 žinios.
19.15 "Padainuokim!".
20.15 "Peliukas Stiuartas Litlis 2". Komedija.
21.45 "Nuleist periskopą!" Komedija.
23.45 "Kelionė į Ameriką". Komedija.

2009-02-21 - Šeštadienis
6.35 "Ančių istorijos".
7.00 "Yu-Gi-Oh!"
7.30 "Lėlės Bratz".
8.00 "Pirmykštė Žemė".
8.30 "Auklė".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Keturi draugai ir šuo Mocartas". Nuotykių f.
13.05 "Ekstremalūs namų pokyčiai" (k).
14.00 "Zoro. Špaga ir rožė".
15.00 "Bjaurusis ančiukas".
17.00 "Dzin" (k).
17.40 "Penktokų iššūkis".
18.45 TV3 žinios.
19.05 "Nerealieji. Lietuvos šeimų lyga".
21.00 "Epicentras". Veiksmo f.
22.35 "Tekanti saulė". Veiksmo f.
1.15 "Metropolis". Animacinis f.

2009-02-22 - Sekmadienis
6.30 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas". 
7.55 "Pirmykštė Žemė".
8.25 "Auklė".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Loch Neso paslaptis". Fantastinis f.
11.40 "Seržantas Bilko". Komedija.
13.40 "Juokingiausi Amerikos namų vaizdeliai".
14.00 "Zoro. Špaga ir rožė".
15.00 "Bjaurusis ančiukas".
17.00 Projekto "Tūkstantmečio odisėja. Vienas vardas - Lietuva" IV-ojo etapo apžvalga.
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Tapatybė". Veiksmo f.
23.10 "Voratinklis". Detektyvas.

2009-02-23 - Pirmadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Padainuokim!" (k).
11.00 "Seržantas Bilko". Komedija (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "Liepsnojantis ledas".
18.45 TV3 žinios.
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija". Komedija.
23.15 "CSI Majamis".
0.15 "Greičio ruožas".

2009-02-24 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "CSI kriminalistai".
0.00 "Greičio ruožas".

2009-02-25 - Trečiadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Nerealieji. Lietuvos šeimų lyga" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Kriminaliniai tyrimai".
20.15 "Skylė sienoj".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Greičio ruožas".

2009-02-26 - Ketvirtadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Į trasą". Biografinė drama.
12.40 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Greičio ruožas".

2009-02-27 - Penktadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Zenon - XXI amžiaus mergaitė 3" . Komedija.
12.35 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Padainuokim!".
20.15 "Piteris Penas". Nuotykių f.
22.30 "Gyvenimas be Diko". Komedija.
0.30 "Neperšaunamas". Komedija.

2009-02-28 - Šeštadienis
6.35 "Ančių istorijos".
7.00 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Auklė".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Mūsų miesto legenda". Drama.
12.00 "Jaunos ir karštos. Viskas arba nieko". Komedija.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Kai norisi geriau".
18.45 TV3 žinios.
19.05 "Nerealieji. Lietuvos šeimų lyga".
21.00 "Atominė katastrofa". Veiksmo f.
22.40 "Bučiuoti merginas". Trileris.
1.05 "Dykumos žiedas". Drama.

-----
Kovas
-----
2009-03-01 - Sekmadienis
6.30 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Auklė".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Laisvės kaina". Nuotykių f.
11.35 "Einantis per ugnį". Nuotykių f.
13.40 "Juokingiausi Amerikos namų vaizdeliai".
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Angelai" (k).
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Lietuvos metų moteris 2008".
21.30 "Holivudo žmogžudysčių skyrius". Veiksmo f.
0.00 "Nauja geriausia draugė". Drama.

2009-03-02 - Pirmadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Padainuokim!" (k).
11.00 "Einantis per ugnį". Nuotykių f. (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija". Komedija.
23.15 "CSI Majamis".
0.15 "Džesika Flečer".
1.15 "Laukinės palmės". Drama.

2009-03-03 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Nerealieji. Lietuvos šeimų lyga" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Taip arba Ne".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Laukinės palmės". Drama.

2009-03-04 - Trečiadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.10 "’Bratz’lėlės. Roko angelai". Animacinis f.
12.35 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Švenčiame vardines: Kazimierinės".
21.40 TV3 vakaro žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
00.00 "Džesika Flečer".
1.00 "Laukinės palmės".

2009-03-05 - Ketvirtadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "’Bratz’ lėlės. Džinių kerai".
12.35 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Laukinės palmės". Drama.

2009-03-06 - Penktadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Lietuvos metų moteris 2008" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Super Džonis". Nuotykių f.
21.50 "Ponas Bynas". Komedija.
23.30 "Chotabičius". Komedija.

2009-03-07 - Šeštadienis
6.35 "Ančių istorijos".
7.00 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Auklė".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Misija Karvės". Animacinis f.
11.25 "Tūkstantmečio žmogus". Fantastinis f.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Kai norisi geriau".
18.45 TV3 žinios.
19.05 "Šoklieji bičiuliai". Komedija.
20.35 "Lavos audra". Drama.
22.10 "Savigyna". Trileris.
0.10 "Maratonas". Drama.

2009-03-08 - Sekmadienis
6.30 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Mažylis". Komedija.
12.00 "Belstis į duris". Komedija.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Juokingiausi Amerikos namų vaizdeliai".
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Sargybinis". Veiksmo f.
23.40 "Neliečiamieji". Kriminalinis f.

2009-03-09 - Pirmadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Belstis į duris". Komedija (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija".
23.10 "CSI Majamis".
0.15 "Džesika Flečer".
1.15 "Laukinės palmės".

2009-03-10 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "Kietas riešutėlis. Kerštas su kaupu". Veiksmo f.

2009-03-11 - Trečiadienis
6.25 "Mažylių šalis". Animacinis f.
7.25 "Magiškasis perlas". Animacinis f.
8.40 "Skraidanti lova ir šluotkočiai". Animacinis f.
10.55 "Belaisvis medyje". Nuotykių f.
12.35 "Kaštonas. Centrinio parko didvyris". Komedija.
14.10 "Princesė Gulbė. Užburtojo lobio paslaptis". Animacinis f.
15.30 Kung pau. Gauk į dūdą (Kung Pow! Enter the Fist) 2002 m. Komedija.
17.00 "Stok! Arba mano mama šaus".Komedija.
18.45 TV3 žinios.
19.00 Humoro vakaras su Violeta Mičiuliene, Raimondu Šilansku, "Ambrozija".
21.00 "Kapų plėšikė Lara Kroft". Veiksmo f.
23.00 "Laukinės aistros". Erotinis f.

2009-03-12 - Ketvirtadienis
6.55 "Rožinės panteros nuotykiai" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 Kung pau. Gauk į dūdą (Kung Pow! Enter the Fist) 2002 m. Komedija. (k).
12.30 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Laukinės palmės". Drama.

2009-03-13 - Penktadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Beilio klaida". Drama.
12.30 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Srovės nublokšti". Animacinė f.
21.50 "Jaunėlis". Komedija.
0.00 "Forestas Gampas". Drama.

2009-03-14 - Šeštadienis
6.35 "Ančių istorijos".
7.00 "Yu-Gi-Oh!"
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Aš ir mano antrininkė". Komedija.
12.00 "Nugalėtojas Kalas". Nuotykių f.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Kai norisi geriau".
18.45 TV3 žinios.
19.05 "Beždžionėlė ledo ritulininkė". Komedija.
20.50 "Saulė naikintoja". Veiksmo f.
22.30 "Kaukolės 2". Trileris.
0.30 "Saulėtoji valstija". Drama.

2009-03-15 - Sekmadienis
6.30 "Ančių istorijos".
6.55 "Yu-Gi-Oh!"
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Mažylis mieste". Komedija.
12.00 "Makinsio sala". Komedija.
13.40 "Juokingiausi Amerikos namų vaizdeliai".
14.00 "Zoro. Špaga ir rožė". Drama.
15.00 Sveikinimų koncertas.
17.00 Projekto "Tūkstantmečio odisėja. Vienas vardas - Lietuva" V-ojo etapo apžvalga.
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Baimės kaina". Drama.
0.00 "Išleisti dvasią". Komedija.

2009-03-16 - Pirmadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Makinsio sala". Komedija (k).
12.40 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Nupirkta meilė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija".
23.10 "CSI Majamis".
0.10 "Džesika Flečer".
1.10 "Žvaigždžių medžiotojas".

2009-03-17 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-18 - Trečiadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Neatpažintas skraidantis keistuolis". Komedija.
12.40 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Kriminaliniai tyrimai".
20.15 "Skylė sienoj".
21.00 "Nemylimi".
21.50 TV3 sportas.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-19 - Ketvirtadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Teksas". Drama.
13.05 "Filas iš ateities".
13.35 "Žmogus - voras".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-20 - Penktadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Švenčiame vardinės: Kazimierinės" (k).
13.35 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Didžiosios motušės namai". Komedija.
22.15 "Guru". Komedija.
0.15 "Gelbėkit mus nuo Evos". Komedija.

2009-03-21 - Šeštadienis
6.35 "Yu-Gi-Oh!"
7.00 "Vėžliukai nindzės".
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Didysis Barnio nuotykis". Nuotykių f.
11.25 "Teisinguolis Dadlis". Komedija.
12.50 "Neįtikėčiausi pasaulio vaizdeliai".
14.00 "Zoro. Špaga ir rožė".
